ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
121719,11,14,PREMIUM,HS-9009061,COMMUNITY,163.4
121719,11,14,PREMIUM,KV-1.005.4525,COMMUNITY,172.2
121719,11,14,PREMIUM,HS-NWIPE,COMMUNITY,16.3
121719,11,14,PREMIUM,DU-CDS110P6155,COMMUNITY,71.66
121719,11,14,PREMIUM,SP-4090-100,COMMUNITY,190.55
121719,11,14,PREMIUM,SP-4054,COMMUNITY,35.67
121719,11,14,PREMIUM,SCT-9VALCLASS6,COMMUNITY,111.6
121719,11,14,PREMIUM,F5-5020,COMMUNITY,24.9
121719,11,14,PREMIUM,S5-261030,COMMUNITY,180.19
121719,11,14,PREMIUM,GC-EQUIAFCOAT,COMMUNITY,67.25
121719,11,14,PREMIUM,GC-0135F2300000,COMMUNITY,157.6
121719,11,14,PREMIUM,WC-SONIDET5LT,COMMUNITY,30.29
121719,11,14,PREMIUM,HF-EXS6L,COMMUNITY,43.56
121719,11,14,PREMIUM,S1204010,COMMUNITY,20.24
121719,11,14,PREMIUM,S1204012,COMMUNITY,20.24
121719,11,14,PREMIUM,S1204016,COMMUNITY,30.36
121719,11,14,PREMIUM,TM-2381C,COMMUNITY,50.86
121719,11,14,PREMIUM,TM-1981C,COMMUNITY,51.43
121719,11,14,PREMIUM,TM-1954,COMMUNITY,66.15
121720,11,14,PREMIUM,HS-900-1878,COMMUNITY,33.35
226716,113,821,REGISTERED,220561,MANUAL,400
226717,113,1640,REGISTERED,220562,MANUAL,700
121721,11,14,PREMIUM,AN-4654,COMMUNITY,200
226718,113,4163,REGISTERED,UTAS255103,RETROFIT_RELEASE_ORDER,50000
226719,113,L17914,LITE,UTAS255641,MANUAL,772.28
226720,113,4197,PREMIUM,5363-44199,RETROFIT_RELEASE_ORDER,69
226721,113,4197,PREMIUM,5363-5748,RETROFIT_RELEASE_ORDER,119.75
226722,113,4,PREMIUM,BHC:1027046527943,COMMUNITY,2198
VGL44520,40,L2656,LITE,visa99883,MANUAL,2438
226723,113,4,PREMIUM,BHC:1030872753583,COMMUNITY,2880
VGL44521,40,5913,REGISTERED,visa99875,MANUAL,1183.45
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Medical Indemnity,MANUAL,15036.04
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Group Personal Accident - Direct Accounts,MANUAL,1468
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Combined liability,MANUAL,27099.07
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Property,MANUAL,110057.24
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Directors & Officers Liability,MANUAL,29984.05
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Business travel,MANUAL,19020
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Expatriate Medical Expenses,MANUAL,5032.59
U114477,5802,L23825,LITE,Premium shown is for the period: 1 July 2022 to 30 June 2023 - Cyber,MANUAL,31500
U114477,5802,L23825,LITE,Stamp duty,MANUAL,24048.08
VGL44522,40,L289,LITE,visa99869,MANUAL,1327.64
226724,113,4197,PREMIUM,5363-5748,RETROFIT_RELEASE_ORDER,119.75
VGL44523,40,L451,LITE,visa99865,MANUAL,610.4
VGL44524,40,6071,REGISTERED,visa99863,MANUAL,4745.48
VGL44525,40,5776,REGISTERED,visa99861,MANUAL,2701
VGL44526,40,3671,REGISTERED,visa99873,MANUAL,2082.71
VGL44527,40,5776,REGISTERED,visa99859,MANUAL,460
PU121201,41,L2734,LITE,CSU273055,MANUAL,6725.12
VGL44528,40,L133,LITE,visa99926,RETROFIT_RELEASE_ORDER,52
VGL44529,40,1211,REGISTERED,visa99923,RETROFIT_RELEASE_ORDER,24
VGL44530,40,1211,REGISTERED,visa99922,RETROFIT_RELEASE_ORDER,50
VGL44531,40,1211,REGISTERED,visa99921,RETROFIT_RELEASE_ORDER,54
VGL44532,40,1211,REGISTERED,visa99918,RETROFIT_RELEASE_ORDER,50
VGL44533,40,1211,REGISTERED,visa99911,RETROFIT_RELEASE_ORDER,50
VGL44534,40,1211,REGISTERED,visa99915,RETROFIT_RELEASE_ORDER,50
VGL44535,40,1211,REGISTERED,visa99910,RETROFIT_RELEASE_ORDER,50
VGL44536,40,1211,REGISTERED,visa99909,RETROFIT_RELEASE_ORDER,50
VGL44537,40,1211,REGISTERED,visa99907,RETROFIT_RELEASE_ORDER,50
VGL44538,40,1211,REGISTERED,visa99903,RETROFIT_RELEASE_ORDER,50
121722,11,16,PREMIUM,CEECON,COMMUNITY,115.58
121722,11,16,PREMIUM,TOK12913,COMMUNITY,62.41
121722,11,16,PREMIUM,TOK12911,COMMUNITY,62.41
121722,11,16,PREMIUM,TOK12912,COMMUNITY,187.23
121722,11,16,PREMIUM,TOK13312,COMMUNITY,70
121722,11,16,PREMIUM,TOK13310,COMMUNITY,70
121722,11,16,PREMIUM,TOK13328,COMMUNITY,70
121722,11,16,PREMIUM,TOK13313,COMMUNITY,70
121722,11,16,PREMIUM,TOK13311,COMMUNITY,70
121722,11,16,PREMIUM,AI000P015,COMMUNITY,95.64
121722,11,16,PREMIUM,DD235030AA,COMMUNITY,50
121722,11,16,PREMIUM,DDML524835R010,COMMUNITY,144
VGL44539,40,1211,REGISTERED,visa99901,RETROFIT_RELEASE_ORDER,24
VGL44540,40,1211,REGISTERED,visa99898,RETROFIT_RELEASE_ORDER,16
PU121202,41,L2187,LITE,CSU270008,MANUAL,2695
PU121202,41,L2187,LITE,CSU272760,MANUAL,1775
121723,11,14,PREMIUM,SP-8936,COMMUNITY,113.52
121724,11,3,PREMIUM,25091914,ROUNDTRIP,19.75
121724,11,3,PREMIUM,86556594,ROUNDTRIP,35
121724,11,3,PREMIUM,86516044,ROUNDTRIP,44.5
121725,11,21,PREMIUM,CAVTX,COMMUNITY,24.09
226725,113,1766,REGISTERED,UTAS255660,MANUAL,3738.7
226726,113,L24906,LITE,UTAS255600,MANUAL,6400
226726,113,L24906,LITE,UTAS255603,MANUAL,5307.55
121726,11,14,PREMIUM,TM-50615,COMMUNITY,47.82
121726,11,14,PREMIUM,TM-50616,ROUNDTRIP,54.57
121726,11,14,PREMIUM,KY-282357,COMMUNITY,118.06
121726,11,14,PREMIUM,HS-NWIPESR,COMMUNITY,35.4
121726,11,14,PREMIUM,WC-190328,COMMUNITY,58.5
121726,11,14,PREMIUM,AX-10101112,COMMUNITY,15.14
121726,11,14,PREMIUM,OB-13242862,COMMUNITY,117
121726,11,14,PREMIUM,HS-5701560,ROUNDTRIP,36.44
121726,11,14,PREMIUM,CG-61012802,COMMUNITY,129.01
121726,11,14,PREMIUM,GC-GUIA1-2PACK,COMMUNITY,82.88
121726,11,14,PREMIUM,GC-GUIA3-2PACK,COMMUNITY,76.99
121726,11,14,PREMIUM,GC-GUIA35,COMMUNITY,45.56
121726,11,14,PREMIUM,GC-GUIA4,COMMUNITY,45.56
121726,11,14,PREMIUM,HS-0200020,COMMUNITY,12
121726,11,14,PREMIUM,SD-8100046,COMMUNITY,52.57
121726,11,14,PREMIUM,KE-060104-1,COMMUNITY,26.89
121726,11,14,PREMIUM,GC-GIPAD22,COMMUNITY,17.78
121726,11,14,PREMIUM,HS-T27123,COMMUNITY,11.48
121726,11,14,PREMIUM,HS-T21323,COMMUNITY,14.05
121726,11,14,PREMIUM,DU-CDS110P6155,COMMUNITY,71.66
121726,11,14,PREMIUM,S1204010,COMMUNITY,5.06
121726,11,14,PREMIUM,S1204012,COMMUNITY,5.06
121726,11,14,PREMIUM,S1204014,COMMUNITY,5.06
121726,11,14,PREMIUM,S1204016,COMMUNITY,5.06
121726,11,14,PREMIUM,S1204018,COMMUNITY,5.06
121726,11,14,PREMIUM,S1204021,COMMUNITY,5.06
121726,11,14,PREMIUM,JJ-61392,COMMUNITY,22.79
121726,11,14,PREMIUM,3S1-82610018,ROUNDTRIP,725
121726,11,14,PREMIUM,ULT-0605,ROUNDTRIP,74.03
121726,11,14,PREMIUM,S-PL3413,ROUNDTRIP,44.04
121726,11,14,PREMIUM,HS-9884944,ROUNDTRIP,187.11
121726,11,14,PREMIUM,RP-DISTCLEANER,COMMUNITY,19.41
121726,11,14,PREMIUM,KE-33351EU,COMMUNITY,77.39
121726,11,14,PREMIUM,CW-5887,COMMUNITY,197.95
226727,113,1766,REGISTERED,UTAS255666,MANUAL,661.65
226728,113,L8962,LITE,UTAS255653,MANUAL,505.8
121727,11,14,PREMIUM,HS-9002873M,ROUNDTRIP,97.4
121727,11,14,PREMIUM,HS-9002871XS,ROUNDTRIP,108.2
121727,11,14,PREMIUM,HS-9002872S,ROUNDTRIP,146.1
121727,11,14,PREMIUM,HS-9002874L,ROUNDTRIP,108.2
121728,11,15,PREMIUM,590850WW,COMMUNITY,199.82
121728,11,15,PREMIUM,590851WW,COMMUNITY,199.82
121729,11,17,PREMIUM,WN711621,COMMUNITY,283.14
121730,11,35,PREMIUM,NSK-Y900-159,COMMUNITY,42
121730,11,35,PREMIUM,WHA-3224000,COMMUNITY,41
121731,11,22,PREMIUM,CTA001,COMMUNITY,15.1
226729,113,3484,REGISTERED,UTAS254869,RETROFIT_RELEASE_ORDER,419.65
226729,113,3484,REGISTERED,UTAS254870,RETROFIT_RELEASE_ORDER,261.02
226729,113,3484,REGISTERED,UTAS254871,RETROFIT_RELEASE_ORDER,30
PU121203,41,L2046,LITE,65276950BB04A12,MANUAL,187.08
226730,113,L10209,LITE,UTAS255671,MANUAL,563.82
121735,11,14,PREMIUM,SA1-N95-H20,COMMUNITY,96.5
121735,11,14,PREMIUM,TM-1250,COMMUNITY,27.69
121735,11,14,PREMIUM,HS-5701272,COMMUNITY,9.99
121735,11,14,PREMIUM,HS-5701294,COMMUNITY,9.99
121735,11,14,PREMIUM,EN-SPP1504,COMMUNITY,12.75
121735,11,14,PREMIUM,HS-9000748,COMMUNITY,21.68
121735,11,14,PREMIUM,CG-1224347,COMMUNITY,42.62
121735,11,14,PREMIUM,HF-TNPFIA6,ROUNDTRIP,40.41
121735,11,14,PREMIUM,EC-22480520,COMMUNITY,44.27
121735,11,14,PREMIUM,HSD-9770364,COMMUNITY,79.75
121735,11,14,PREMIUM,AD-190-1065-01,COMMUNITY,223.4
121735,11,14,PREMIUM,JJ-70088,COMMUNITY,50.55
121735,11,14,PREMIUM,COD-SPACER30D,COMMUNITY,14.63
121735,11,14,PREMIUM,COD-SPACER22D,COMMUNITY,14.24
121735,11,14,PREMIUM,SN-36510075,COMMUNITY,7.63
121735,11,14,PREMIUM,JJ-M53407N,COMMUNITY,28.27
121735,11,14,PREMIUM,GC-GUIA2,COMMUNITY,174.36
121735,11,14,PREMIUM,KE-25882,COMMUNITY,185.98
121735,11,14,PREMIUM,MB-MPF400,COMMUNITY,42.68
121735,11,14,PREMIUM,F5-5020,COMMUNITY,248.96
121735,11,14,PREMIUM,KE-33351EU,COMMUNITY,77.39
121735,11,14,PREMIUM,HF-TNPFIA6,COMMUNITY,80.82
121735,11,14,PREMIUM,HAW-1780,COMMUNITY,139.88
121735,11,14,PREMIUM,D8379314023X5,COMMUNITY,25.46
121735,11,14,PREMIUM,AN-313041065,COMMUNITY,600
121733,11,1580,PREMIUM,H AC 25PBGPP,COMMUNITY,18
121734,11,22,PREMIUM,30274,COMMUNITY,28.1
121732,11,16,PREMIUM,K33217,COMMUNITY,168.35
121732,11,16,PREMIUM,TOK13111,COMMUNITY,55
121736,11,14,PREMIUM,HS-900-1878,ROUNDTRIP,33.35
121736,11,14,PREMIUM,JJ-TS8072,ROUNDTRIP,22.64
121736,11,14,PREMIUM,JJ-M53407N,ROUNDTRIP,155.43
121736,11,14,PREMIUM,HS-0200020,ROUNDTRIP,120
121736,11,14,PREMIUM,HS-900-0717,ROUNDTRIP,19.44
121736,11,14,PREMIUM,HS-9004578,ROUNDTRIP,112
121736,11,14,PREMIUM,AN-4654,ROUNDTRIP,500
121736,11,14,PREMIUM,HS-9009061,ROUNDTRIP,81.7
121736,11,14,PREMIUM,WC-190328,ROUNDTRIP,117
121736,11,14,PREMIUM,GC-FUJIVIIIA3,ROUNDTRIP,143.31
121736,11,14,PREMIUM,HS-5701736,ROUNDTRIP,9.96
121736,11,14,PREMIUM,HS-9001039,ROUNDTRIP,57.09
121736,11,14,PREMIUM,VO-1812,ROUNDTRIP,298.35
121736,11,14,PREMIUM,S1204012,ROUNDTRIP,40.48
121736,11,14,PREMIUM,HS-9008772,ROUNDTRIP,45.12
121736,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,64.72
121736,11,14,PREMIUM,HAW-822-10,ROUNDTRIP,44.72
121736,11,14,PREMIUM,MB-MBMA400,ROUNDTRIP,42.68
121737,11,35,PREMIUM,IMPL-Y900113,COMMUNITY,80
PU121204,41,14,PREMIUM,GC-EQUIAFFILA2,COMMUNITY,83.33
PU121204,41,14,PREMIUM,GC-FUJIIXA2FST,COMMUNITY,245.31
PU121204,41,14,PREMIUM,KV-1.002.2928,COMMUNITY,132.66
121738,11,37,PREMIUM,OROKEYB,COMMUNITY,77.5
121739,11,3,PREMIUM,18679928,ROUNDTRIP,17.64
121739,11,3,PREMIUM,86777424,ROUNDTRIP,157
226731,113,38,PREMIUM,ET00110500,ROUNDTRIP,56.7
121740,11,21,PREMIUM,HC-1001,COMMUNITY,44.55
121741,11,13,PREMIUM,BNSTNIRD2230G,COMMUNITY,106.77
121741,11,13,PREMIUM,A091302202500,COMMUNITY,178.16
121741,11,13,PREMIUM,A022Q00000200,COMMUNITY,53.54
121741,11,13,PREMIUM,A022Q00000300,COMMUNITY,53.54
121741,11,13,PREMIUM,A080321900A03,COMMUNITY,106.52
121741,11,13,PREMIUM,A080322500103,COMMUNITY,150.9
121741,11,13,PREMIUM,A080322500203,COMMUNITY,150.9
121741,11,13,PREMIUM,A001522501300,COMMUNITY,114.87
121741,11,13,PREMIUM,A001523101900,COMMUNITY,229.74
121741,11,13,PREMIUM,A001522501600,COMMUNITY,114.87
121741,11,13,PREMIUM,A001523101600,COMMUNITY,114.87
121741,11,13,PREMIUM,A001523101300,COMMUNITY,114.87
121741,11,13,PREMIUM,A001522101300,COMMUNITY,114.87
121741,11,13,PREMIUM,A001522101900,COMMUNITY,114.87
121741,11,13,PREMIUM,A001522101600,COMMUNITY,114.87
121741,11,13,PREMIUM,A012X01800604,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X01800804,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X01801004,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X02100604,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X02100804,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X02101004,COMMUNITY,20.3
121741,11,13,PREMIUM,A012X02101504,COMMUNITY,20.3
121741,11,13,PREMIUM,60620115,COMMUNITY,212.98
121741,11,13,PREMIUM,A022Q00090100,COMMUNITY,26.77
121741,11,13,PREMIUM,A016D02502004,COMMUNITY,15.33
121741,11,13,PREMIUM,A016D02502504,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D03101004,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D03101504,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02500604,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02500804,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02501504,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02502004,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02501004,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02100604,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02100804,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02101004,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02101504,COMMUNITY,15.33
121741,11,13,PREMIUM,A012D02102004,COMMUNITY,15.33
121742,11,14,PREMIUM,CG-61012802,COMMUNITY,258.02
121742,11,14,PREMIUM,CW-H04642,ROUNDTRIP,82.68
121742,11,14,PREMIUM,HS-9002651,ROUNDTRIP,9.9
121742,11,14,PREMIUM,HS-988-2733,COMMUNITY,81
121742,11,14,PREMIUM,SP-4090-100,COMMUNITY,190.55
121742,11,14,PREMIUM,TM-2382C,COMMUNITY,203.44
121742,11,14,PREMIUM,F5-5020,COMMUNITY,24.9
121742,11,14,PREMIUM,HSD-9770362,COMMUNITY,478.5
121742,11,14,PREMIUM,HSD-9770363,COMMUNITY,159.5
121742,11,14,PREMIUM,KE-131100-1,COMMUNITY,16.01
121742,11,14,PREMIUM,GC-FUJILCCAPA2,COMMUNITY,350.1
121742,11,14,PREMIUM,SP-4054,COMMUNITY,23.78
121742,11,14,PREMIUM,WC-190328,COMMUNITY,11.7
121742,11,14,PREMIUM,SP-4053,COMMUNITY,23.78
121742,11,14,PREMIUM,EN-ETS221HT,ROUNDTRIP,222.34
121742,11,14,PREMIUM,EN-ETF121HT,ROUNDTRIP,166.75
121742,11,14,PREMIUM,EN-SETF221HT,ROUNDTRIP,151.62
121742,11,14,PREMIUM,S1204014,COMMUNITY,5.06
121742,11,14,PREMIUM,S1204016,COMMUNITY,5.06
121742,11,14,PREMIUM,AD-190-1065-01,COMMUNITY,335.1
121742,11,14,PREMIUM,AA-652,COMMUNITY,210
226733,113,693,PREMIUM,SUV,COMMUNITY,130.7
226734,113,L26202,LITE,UTAS255684,MANUAL,277.62
226735,113,693,PREMIUM,SUV,COMMUNITY,130.7
CDC18011,2170,3404,PREMIUM,8.81062E+11,COMMUNITY,199.8
CDC18011,2170,3404,PREMIUM,8.81051E+11,COMMUNITY,199.8
121743,11,14,PREMIUM,YD-051101,ROUNDTRIP,120.9
121743,11,14,PREMIUM,HS-1001800,ROUNDTRIP,19.58
121743,11,14,PREMIUM,TM-2381C,ROUNDTRIP,50.86
121743,11,14,PREMIUM,GC-GUIA2-2PACK,ROUNDTRIP,76.99
121743,11,14,PREMIUM,CG-AU00556AKIT,ROUNDTRIP,107.85
121743,11,14,PREMIUM,M-NEEDLE30S,ROUNDTRIP,10.78
121743,11,14,PREMIUM,KE-32653,ROUNDTRIP,52.72
121743,11,14,PREMIUM,KE-32651,ROUNDTRIP,52.72
226736,113,966,PREMIUM,560183 - 1477187,ROUNDTRIP,65
226737,113,L13488,LITE,UTAS255689,MANUAL,1755.27
226738,113,693,PREMIUM,SUV,COMMUNITY,1241.65
226738,113,693,PREMIUM,SUV,COMMUNITY,1241.65
226739,113,L22564,LITE,220563,MANUAL,3146
226740,113,5219,REGISTERED,UTAS255464,MANUAL,250
226741,113,906,REGISTERED,220558,MANUAL,500
226742,113,693,PREMIUM,SUV,COMMUNITY,1241.65
PU121205,41,L21121,LITE,CSU273069,MANUAL,208.63
226743,113,2204,REGISTERED,UTAS255656,MANUAL,42.72
226744,113,1649,REGISTERED,UTAS255609,MANUAL,2366.23
226744,113,1649,REGISTERED,UTAS255611,MANUAL,763.3
121744,11,3,PREMIUM,86512953,COMMUNITY,41.42
121744,11,3,PREMIUM,18917973,COMMUNITY,45.54
121744,11,3,PREMIUM,25083958,ROUNDTRIP,33
121744,11,3,PREMIUM,18802637,ROUNDTRIP,9.3
121744,11,3,PREMIUM,87084118,ROUNDTRIP,13.1
226745,113,966,PREMIUM,UTAS255548,QUOTE,166
U114478,5802,5855,PREMIUM,640673,COMMUNITY,2
U114478,5802,5855,PREMIUM,641660,COMMUNITY,33.5
U114478,5802,5855,PREMIUM,510036,COMMUNITY,0
U114479,5802,1261,PREMIUM,AX-RES-V-25-S,COMMUNITY,364
226746,113,24,PREMIUM,981313,MANUAL,2339.2
226746,113,24,PREMIUM,981604,MANUAL,604
121746,11,14,PREMIUM,HS-5722624,ROUNDTRIP,25.44
121746,11,14,PREMIUM,HS-5722625,ROUNDTRIP,69.72
121746,11,14,PREMIUM,ME-150001,ROUNDTRIP,32.5
121746,11,14,PREMIUM,GC-GUIA3-2PACK,COMMUNITY,76.99
121746,11,14,PREMIUM,HS-T27123,COMMUNITY,5.74
121746,11,14,PREMIUM,CG-733853,ROUNDTRIP,253.2
121747,11,1580,PREMIUM,JG00312,COMMUNITY,291.6
226747,113,5018,REGISTERED,220546,MANUAL,350
226748,113,5054,REGISTERED,UTAS255657,RETROFIT_RELEASE_ORDER,16814
226749,113,L9523,LITE,UTAS255712,MANUAL,94.5
U114482,5802,3,PREMIUM,25121623,ROUNDTRIP,16.91
U114482,5802,3,PREMIUM,86661758,ROUNDTRIP,16.69
U114482,5802,3,PREMIUM,86688525,ROUNDTRIP,16.3
U114482,5802,3,PREMIUM,86659664,ROUNDTRIP,188.32
U114482,5802,3,PREMIUM,86576711,ROUNDTRIP,68.73
U114482,5802,3,PREMIUM,25094229,ROUNDTRIP,10.62
U114482,5802,3,PREMIUM,25153777,ROUNDTRIP,137
U114482,5802,3,PREMIUM,25123237,ROUNDTRIP,8.7
U114482,5802,3,PREMIUM,25091528,ROUNDTRIP,19.99
U114482,5802,3,PREMIUM,25102678,ROUNDTRIP,28.62
U114482,5802,3,PREMIUM,25102680,ROUNDTRIP,3.6
U114482,5802,3,PREMIUM,25090626,ROUNDTRIP,3.1
U114482,5802,3,PREMIUM,25036228,ROUNDTRIP,1.42
U114482,5802,3,PREMIUM,18865540,ROUNDTRIP,20.34
U114482,5802,3,PREMIUM,25091539,ROUNDTRIP,16.75
U114482,5802,3,PREMIUM,86659330,ROUNDTRIP,6.08
U114482,5802,3,PREMIUM,25091807,ROUNDTRIP,10.16
U114480,5802,L26398,LITE,3225/1,MANUAL,32.56
U114480,5802,L26398,LITE,3218/1,MANUAL,6.15
U114481,5802,5855,PREMIUM,937057,COMMUNITY,25.76
226750,113,2424,REGISTERED,UTAS255696,MANUAL,1434.97
226750,113,2424,REGISTERED,UTAS255700,MANUAL,3844.12
226750,113,2424,REGISTERED,UTAS255708,MANUAL,2185.85
VGL44541,40,L360,LITE,visa99946,RETROFIT_RELEASE_ORDER,395.15
VGL44542,40,L360,LITE,visa99945,RETROFIT_RELEASE_ORDER,373.2
VGL44543,40,L360,LITE,visa99755,RETROFIT_RELEASE_ORDER,285.39
PU121206,41,525,REGISTERED,Quickdry5l,MANUAL,25.55
PU121206,41,525,REGISTERED,Dishsafe5l,MANUAL,31.45
PU121206,41,525,REGISTERED,PAC-BN30P,MANUAL,5.1
PU121208,41,522,REGISTERED,CSU273075,MANUAL,802.5
U114483,5802,222,REGISTERED,372784,MANUAL,294
VGL44544,40,L236,LITE,visa99831,RETROFIT_RELEASE_ORDER,7645.28
PU121209,41,214,REGISTERED,CSU273076,MANUAL,108
121748,11,16,PREMIUM,U227,COMMUNITY,50
121748,11,16,PREMIUM,STTISSUES,COMMUNITY,39.12
121748,11,16,PREMIUM,GMINT,COMMUNITY,180
121748,11,16,PREMIUM,HD601ASST,COMMUNITY,45.18
121748,11,16,PREMIUM,UDIMP004,COMMUNITY,21.74
121749,11,5992,PREMIUM,96236,COMMUNITY,293.4
PU121210,41,L7101,LITE,CSU273072,MANUAL,225
121750,11,13,PREMIUM,666280,COMMUNITY,82.44
121750,11,13,PREMIUM,659790V,COMMUNITY,57.02
PU121211,41,L5417,LITE,CSU272370,MANUAL,270
PU121212,41,L2576,LITE,CSU272374,MANUAL,400
226751,113,L22330,LITE,UTAS255721,MANUAL,505.8
PU121213,41,L24413,LITE,CSU273050,MANUAL,1000
13994,3199,16,PREMIUM,DV300-0112,COMMUNITY,57.06
13994,3199,16,PREMIUM,DV300-0040,COMMUNITY,57.06
13994,3199,16,PREMIUM,DL0203,COMMUNITY,28
13994,3199,16,PREMIUM,DSCMB-2-144-.0015,COMMUNITY,14.67
13994,3199,16,PREMIUM,W93548282,COMMUNITY,47.82
13994,3199,16,PREMIUM,W93548286,COMMUNITY,47.82
13994,3199,16,PREMIUM,MICROBRUSH FINE,COMMUNITY,54.35
13994,3199,16,PREMIUM,PEDRY/BLUE,COMMUNITY,23.37
13994,3199,16,PREMIUM,DV50001,COMMUNITY,40
13994,3199,16,PREMIUM,TOK13311,COMMUNITY,148
13994,3199,16,PREMIUM,TOK13312,COMMUNITY,148
13994,3199,16,PREMIUM,TOK13323,COMMUNITY,74
13994,3199,16,PREMIUM,3M3700T,COMMUNITY,21.54
13994,3199,16,PREMIUM,ADMFB215,COMMUNITY,35.54
13994,3199,16,PREMIUM,3M12647,COMMUNITY,39.13
13994,3199,16,PREMIUM,3M2381M,COMMUNITY,60.77
13994,3199,16,PREMIUM,3M1981SF,COMMUNITY,60.77
13994,3199,16,PREMIUM,ES056660,COMMUNITY,76.86
13994,3199,16,PREMIUM,HD009,COMMUNITY,43.48
13994,3199,16,PREMIUM,BR2340,COMMUNITY,94.06
13994,3199,16,PREMIUM,TOK13327,COMMUNITY,74
13994,3199,16,PREMIUM,TOK13329,COMMUNITY,74
13995,3199,14,PREMIUM,HS-0200020,COMMUNITY,24
13995,3199,14,PREMIUM,HS-NWIPE,COMMUNITY,122.25
13995,3199,14,PREMIUM,HSD-9770363,COMMUNITY,143.55
13995,3199,14,PREMIUM,HSD-9770362,COMMUNITY,223.3
13995,3199,14,PREMIUM,KE-8151418,COMMUNITY,45.14
13995,3199,14,PREMIUM,M-NEEDLE30S,COMMUNITY,21.56
13995,3199,14,PREMIUM,M-NEEDLE27L38MM,COMMUNITY,29.42
13995,3199,14,PREMIUM,AA-608,COMMUNITY,120.81
13995,3199,14,PREMIUM,SD-8100060,COMMUNITY,61.31
13995,3199,14,PREMIUM,GC-GRADUNIXA2,COMMUNITY,151.54
13995,3199,14,PREMIUM,GC-GRADUNIXA1,COMMUNITY,75.68
13995,3199,14,PREMIUM,GC-GRADUNIXA3,COMMUNITY,76.05
13995,3199,14,PREMIUM,KE-36519,COMMUNITY,93.33
13995,3199,14,PREMIUM,JJ-70088,COMMUNITY,50.55
13995,3199,14,PREMIUM,JJ-61392,COMMUNITY,22.8
13995,3199,14,PREMIUM,TM-12626T,COMMUNITY,5.34
13995,3199,14,PREMIUM,HSD-9792227,COMMUNITY,40.45
13995,3199,14,PREMIUM,HSD-9792149,COMMUNITY,40.38
13995,3199,14,PREMIUM,HSD-9792494,COMMUNITY,19.92
13995,3199,14,PREMIUM,HS-9000754,COMMUNITY,18.71
13995,3199,14,PREMIUM,EC-22480520,COMMUNITY,22.14
13995,3199,14,PREMIUM,GC-012793,COMMUNITY,107.23
13995,3199,14,PREMIUM,SP-4090-100,COMMUNITY,95.27
13995,3199,14,PREMIUM,SP-4036-100,COMMUNITY,83.03
13995,3199,14,PREMIUM,HS-9006551,COMMUNITY,23.18
13995,3199,14,PREMIUM,TM-1954N,COMMUNITY,63.71
13995,3199,14,PREMIUM,TM-7571,COMMUNITY,305.8
13995,3199,14,PREMIUM,HS-9882876,COMMUNITY,16.75
13995,3199,14,PREMIUM,HS-988-2733,COMMUNITY,64.8
13992,3199,35,PREMIUM,INS-SS-646,COMMUNITY,12.1
13992,3199,35,PREMIUM,OTH-MP0280,COMMUNITY,16.18
13992,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,13.12
13992,3199,35,PREMIUM,DZ-CUP-15001,COMMUNITY,30
13992,3199,35,PREMIUM,IMP-ABS0163,COMMUNITY,11.6
13992,3199,35,PREMIUM,IMP-IT0170-LP,COMMUNITY,4.45
13992,3199,35,PREMIUM,IMP-IT0171-LP,COMMUNITY,4.45
13992,3199,35,PREMIUM,IMP-IT0174-LP,COMMUNITY,4.45
13992,3199,35,PREMIUM,IMP-IT0175-LP,COMMUNITY,4.45
13992,3199,35,PREMIUM,DZ-DD0313,COMMUNITY,13.5
